HEADER
VTF File Version,1.0
VTF File Type,0
PID,33081
Generated on,2023-11-14 11:01:09
Resolution,ms
Min Resolution,ns
Trace Version,1.0
XRT Version,2023.1

STRUCTURE
Group_Start,Native API Host Trace
Dynamic_Row,1,Native XRT API Calls,API Events
Group_Start,Host to Device Data Transfers
Dynamic_Row,2,Reads,Read Transfers
Dynamic_Row,3,Writes,Write Transfers
Group_End,Host to Device Data Transfers
Group_End,Native API Host Trace

MAPPING
34,0:0:0
32,140726288513296:139987301616878:0
29,HBM[0]
35,READ
14,WRITE
21,clCreateBuffer
8,clCreateCommandQueue
6,clCreateContext
17,clCreateKernel
10,clCreateProgramWithBinary
25,clEnqueueMigrateMemObjects
27,clEnqueueTask
28,clFinish
4,clGetDeviceIDs
9,clGetDeviceInfo
1,clGetExtensionFunctionAddress
2,clGetExtensionFunctionAddressForPlatform
3,clGetPlatformInfo
38,clReleaseCommandQueue
37,clReleaseContext
16,clReleaseDevice
36,clReleaseKernel
26,clReleaseMemObject
20,clReleaseProgram
5,clRetainDevice
24,clRetainMemObject
23,clSetKernelArg
31,vadd
30,xilinx_u50_gen3x16_xdma_base_5
15,xrt::bo::address
12,xrt::bo::bo
22,xrt::bo::map
13,xrt::bo::sync
7,xrt::device::device
11,xrt::device::load_xclbin
39,xrt::device::reset
18,xrt::kernel::kernel
19,xrt::run::run
33,xrt::run::start

EVENTS
32,0,268.644471,1,API_CALL,7
33,32,281.934585,1,API_CALL,7
46,0,315.566027,1,API_CALL,11
47,0,372.498227,1,API_CALL,12
48,47,372.971336,1,API_CALL,12
49,0,372.980580,1,API_CALL,13
50,0,372.980625,3,API_CALL,14
51,49,373.100999,1,API_CALL,13
52,50,373.100999,3,API_CALL,14
53,0,373.108439,1,API_CALL,15
54,53,373.110425,1,API_CALL,15
55,46,373.468449,1,API_CALL,11
62,0,384.843364,1,API_CALL,18
63,62,402.036190,1,API_CALL,18
64,0,402.054442,1,API_CALL,19
65,64,402.121373,1,API_CALL,19
72,0,402.311514,1,API_CALL,12
73,72,402.356515,1,API_CALL,12
74,0,402.623136,1,API_CALL,22
75,74,402.623468,1,API_CALL,22
78,0,402.634054,1,API_CALL,12
79,78,402.673360,1,API_CALL,12
80,0,402.693365,1,API_CALL,22
81,80,402.693439,1,API_CALL,22
84,0,402.705450,1,API_CALL,12
85,84,402.733617,1,API_CALL,12
86,0,402.750868,1,API_CALL,22
87,86,402.750926,1,API_CALL,22
116,0,403.313361,1,API_CALL,15
117,116,403.313599,1,API_CALL,15
118,0,403.317110,1,API_CALL,15
119,118,403.317163,1,API_CALL,15
120,0,403.319871,1,API_CALL,15
121,120,403.319907,1,API_CALL,15
134,0,403.364673,1,API_CALL,22
136,134,403.365127,1,API_CALL,22
135,0,403.379023,1,API_CALL,15
139,135,403.379657,1,API_CALL,15
137,0,403.386417,1,API_CALL,13
138,0,403.386537,3,API_CALL,14
140,0,403.388480,1,API_CALL,15
141,140,403.388567,1,API_CALL,15
143,0,403.404433,1,API_CALL,15
144,143,403.404517,1,API_CALL,15
145,0,403.411870,1,API_CALL,15
146,145,403.412000,1,API_CALL,15
147,0,403.422673,1,API_CALL,22
148,147,403.422840,1,API_CALL,22
151,137,403.425363,1,API_CALL,13
152,138,403.425363,3,API_CALL,14
149,0,403.434127,1,API_CALL,13
150,0,403.434230,3,API_CALL,14
153,149,403.468413,1,API_CALL,13
154,150,403.468413,3,API_CALL,14
156,0,403.498069,1,API_CALL,15
157,156,403.498151,1,API_CALL,15
158,0,403.499864,1,API_CALL,15
159,158,403.499911,1,API_CALL,15
160,0,403.507993,1,API_CALL,15
161,160,403.508071,1,API_CALL,15
162,0,403.509461,1,API_CALL,15
163,162,403.509508,1,API_CALL,15
165,0,403.532296,1,API_CALL,33
166,165,403.616296,1,API_CALL,33
168,0,403.815048,1,API_CALL,15
169,168,403.815485,1,API_CALL,15
170,0,403.821875,1,API_CALL,15
171,170,403.821988,1,API_CALL,15
173,0,403.833289,1,API_CALL,15
174,173,403.833372,1,API_CALL,15
175,0,403.835775,1,API_CALL,15
176,175,403.835849,1,API_CALL,15
177,0,403.851185,1,API_CALL,13
178,0,403.851282,2,API_CALL,35
179,177,403.887169,1,API_CALL,13
180,178,403.887169,2,API_CALL,35
181,0,403.899212,1,API_CALL,22
182,181,403.899399,1,API_CALL,22
184,0,403.917495,1,API_CALL,15
185,184,403.917669,1,API_CALL,15
186,0,403.920482,1,API_CALL,15
187,186,403.920552,1,API_CALL,15
204,0,409.749795,1,API_CALL,39
205,0,409.953846,1,API_CALL,22
206,205,409.953977,1,API_CALL,22
207,0,409.960212,1,API_CALL,13
208,0,409.960254,2,API_CALL,35
209,207,409.978745,1,API_CALL,13
210,208,409.978745,2,API_CALL,35
233,204,414.060260,1,API_CALL,39

DEPENDENCIES

